RBP	ES	ave1	ave2	dpsi	wilcoxon.w	wilcoxon.p	bind
U2AF2	chr19_+_805013_805187_805492_805569_806408_806556	0.6	1.0	-0.4	-13.33333333333332	0.0476572592091002	1
U2AF2	chr19_+_1105718_1105809_1106242_1106266_1106400_1106443	0.84	0.99	-0.15	-14.99999999999999	0.0423786092698928	1
U2AF2	chr19_+_6744800_6744994_6745635_6746196_6746452_6746561	0.165	0.015	0.15	15.000000000000009	0.0423786092698927	1
U2AF2	chr19_+_10677205_10677310_10678613_10678704_10679097_10679170	0.315	0.67	-0.355	-23.666666666666643	0.0268834357406259	1
U2AF2	chr19_+_34208929_34209051_34215124_34215300_34215596_34215661	0.65	0.97	-0.3199999999999999	-31.999999999999968	0.0198878956471785	1
U2AF2	chr19_-_41433627_41433673_41436392_41436472_41438218_41438414	0.6799999999999999	0.95	-0.27	-26.99999999999998	0.0235677377406828	1
U2AF2	chr19_-_42510889_42510920_42511576_42511628_42512350_42512411	0.295	0.425	-0.1299999999999999	-4683743612465315.0	1.359211402334836e-16	1
U2AF2	chr19_-_48132982_48133097_48133981_48134066_48135680_48135722	0.915	0.76	0.155	30.999999999999623	0.0205290029554957	1
U2AF2	chr2_+_9323121_9323250_9327826_9327911_9334738_9334813	0.85	1.0	-0.15	-14.99999999999999	0.0423786092698928	1
U2AF2	chr2_+_32476213_32476344_32477368_32477583_32478635_32478818	0.895	1.0	-0.1049999999999999	-20.99999999999998	0.0302923443767363	1
U2AF2	chr2_+_48314682_48314814_48328561_48328702_48346201_48346751	0.53	0.07	0.46	45.999999999999964	0.0138373807418705	1
U2AF2	chr2_+_97198463_97198491_97198586_97198658_97200334_97200362	0.6950000000000001	0.91	-0.2149999999999998	-14.333333333333318	0.044343478871442	1
U2AF2	chr2_+_97204068_97204096_97204191_97204263_97205940_97205968	0.42	0.975	-0.5549999999999999	-36.99999999999997	0.0172017522108663	1
U2AF2	chr2_+_112502912_112503181_112520282_112520425_112528681_112528928	0.79	1.0	-0.2099999999999999	-20.99999999999998	0.0302923443767363	1
U2AF2	chr2_+_151454895_151455159_151456578_151456620_151457761_151457963	0.875	1.0	-0.125	-24.99999999999998	0.0254512226959836	1
U2AF2	chr2_+_152640791_152640914_152645434_152645480_152647796_152649823	0.72	0.925	-0.205	-41.00000000000042	0.0155242336366262	1
U2AF2	chr2_+_158673883_158674000_158676739_158676867_158678581_158678654	0.335	0.155	0.18	18.000000000000007	0.0353314457762692	1
U2AF2	chr2_+_172570726_172570824_172581934_172582191_172586278_172586388	0.235	0.085	0.1499999999999999	15.000000000000028	0.0423786092698927	1
U2AF2	chr2_+_186666704_186666783_186667150_186667230_186667671_186667776	0.565	1.0	-0.435	-87.0000000000009	0.0073171464173732	1
U2AF2	chr2_+_190923917_190923983_190924543_190924593_190927306_190927393	0.8	0.995	-0.1949999999999999	-12.999999999999986	0.0488745039443948	1
U2AF2	chr2_+_201135972_201136107_201136198_201138964_201140357_201140439	0.15	0.015	0.135	27.000000000000053	0.0235677377406827	1
U2AF2	chr2_-_9587414_9587509_9588165_9588328_9591392_9591515	0.84	0.985	-0.145	-28.99999999999998	0.0219437112320219	1
U2AF2	chr2_-_20263193_20263460_20278583_20278819_20282947_20283231	0.845	0.19	0.655	26.19999999999997	0.02428667563084	1
U2AF2	chr2_-_20701575_20701652_20739971_20740205_20774810_20774979	0.415	1.0	-0.585	-16.714285714285726	0.038043013832563	1
U2AF2	chr2_-_25749696_25750413_25753534_25753639_25756018_25756114	0.46	0.895	-0.435	-17.400000000000023	0.0365471408721313	1
U2AF2	chr2_-_33587240_33587320_33588335_33588519_33592080_33592135	0.7849999999999999	0.93	-0.145	-28.99999999999998	0.0219437112320219	1
U2AF2	chr2_-_54973563_54973621_54973821_54973867_54974695_54974764	0.6	0.995	-0.395	-78.99999999999993	0.008058047767325	1
U2AF2	chr2_-_61206017_61206124_61206760_61206886_61208899_61208977	0.41	0.97	-0.5599999999999999	-14.000000000000009	0.0453957419997208	1
U2AF2	chr2_-_61236026_61236073_61236161_61236236_61236325_61236389	0.805	1.0	-0.1949999999999999	-38.99999999999996	0.0163200079376202	1
U2AF2	chr2_-_61836057_61836109_61838538_61838705_61839421_61839524	0.0	0.375	-0.375	-14.999999999999988	0.0423786092698928	1
U2AF2	chr2_-_65088369_65088690_65088939_65089070_65090983_65091078	0.5700000000000001	1.0	-0.4299999999999999	-43.0000000000002	0.0148024428207736	1
U2AF2	chr2_-_70227735_70227822_70228344_70228462_70229059_70229091	0.0	0.13	-0.13	-12.99999999999999	0.0488745039443948	1
U2AF2	chr2_-_97805551_97805703_97809688_97809774_97811128_97811232	0.735	1.0	-0.265	-52.99999999999996	0.0120102687406743	1
U2AF2	chr2_-_147973448_147973524_147975902_147975975_148020633_148020724	0.5449999999999999	0.93	-0.385	-15.399999999999986	0.0412809900603196	1
U2AF2	chr2_-_215391632_215391814_215392931_215393203_215394528_215394719	0.165	0.06	0.105	20.999999999999982	0.0302923443767363	1
U2AF2	chr2_-_219216364_219216465_219216652_219216832_219217670_219217807	0.615	0.965	-0.35	-34.999999999999964	0.0181841893512968	1
U2AF2	chr20_+_2873683_2873760_2923207_2923285_2964272_2964350	0.8200000000000001	1.0	-0.1799999999999999	-18.00000000000008	0.0353314457762691	1
U2AF2	chr20_+_3209525_3209617_3213258_3213383_3213985_3214058	0.685	0.985	-0.2999999999999999	-15.000000000000028	0.0423786092698927	1
U2AF2	chr20_+_25195839_25195867_25206522_25206590_25207079_25207397	0.775	0.965	-0.19	-3422735716801577.0	1.8599734979318806e-16	1
U2AF2	chr20_+_31739290_31739621_31742541_31742647_31757407_31757582	0.78	0.905	-0.125	-24.99999999999998	0.0254512226959836	1
U2AF2	chr20_+_38569888_38569996_38570769_38570847_38574150_38574298	0.885	1.0	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
U2AF2	chr20_+_49084026_49084162_49085283_49085386_49088009_49088106	0.785	0.98	-0.1949999999999999	-38.99999999999996	0.0163200079376202	1
U2AF2	chr20_+_58652073_58652087_58659623_58659634_58667490_58667597	0.8300000000000001	0.385	0.445	29.66666666666664	0.0214509715685221	1
U2AF2	chr20_+_58986096_58986208_58986754_58986863_58987708_58987817	0.725	0.98	-0.255	-16.999999999999986	0.0374051184825533	1
U2AF2	chr20_+_63873668_63873816_63875816_63875875_63882719_63882820	0.25	0.64	-0.39	-19.499999999999982	0.0326185938491241	1
U2AF2	chr20_-_1372076_1372240_1375491_1375603_1392834_1392881	0.805	1.0	-0.1949999999999999	-38.99999999999996	0.0163200079376202	1
U2AF2	chr20_-_2658395_2658522_2658759_2658837_2659525_2659585	0.5700000000000001	1.0	-0.4299999999999999	-14.333333333333346	0.0443434788714419	1
U2AF2	chr20_-_35632795_35632923_35658930_35658982_35664760_35664900	0.215	0.11	0.105	21.00000000000004	0.0302923443767362	1
U2AF2	chr20_-_35738969_35739017_35740525_35740597_35740824_35740837	0.02	0.32	-0.3	-29.99999999999997	0.0212128048110708	1
U2AF2	chr21_+_37091394_37091413_37094005_37094090_37095350_37095444	0.755	0.965	-0.21	-3783023686991217.0	1.6828331647955112e-16	1
U2AF2	chr21_-_31696569_31696750_31700995_31701171_31701776_31701823	0.755	0.945	-0.19	-3422735716801577.0	1.8599734979318806e-16	1
U2AF2	chr22_+_37851280_37851490_37855565_37855644_37858679_37858740	0.845	0.98	-0.135	-26.99999999999998	0.0235677377406828	1
U2AF2	chr22_+_50436367_50436452_50436988_50437068_50437506_50437603	0.185	0.595	-0.41	-20.500000000000007	0.0310300262857031	1
U2AF2	chr22_-_27853579_27853663_27854854_27854939_27858387_27858509	0.695	0.99	-0.295	-58.99999999999996	0.0107891325675463	1
U2AF2	chr22_-_41586106_41586193_41589052_41589163_41589719_41589796	0.29	0.0	0.29	29.000000000000057	0.0219437112320219	1
U2AF2	chr3_+_15242178_15242253_15245526_15245671_15246732_15246794	0.58	0.985	-0.405	-80.99999999999993	0.0078591040949361	1
U2AF2	chr3_+_28241624_28241812_28253731_28253765_28263291_28263380	0.28	0.0	0.28	28.000000000000057	0.0227267609876358	1
U2AF2	chr3_+_49675891_49675966_49676056_49676219_49676378_49676506	0.795	0.985	-0.1899999999999999	-18.99999999999998	0.0334754167131482	1
U2AF2	chr3_+_50109603_50109688_50110379_50110463_50110679_50110757	0.805	0.99	-0.1849999999999999	-36.99999999999996	0.0172017522108663	1
U2AF2	chr3_+_52804726_52804734_52805808_52805840_52806103_52806138	0.565	0.95	-0.385	-25.666666666666732	0.0247908289781249	1
U2AF2	chr3_+_100310403_100310542_100311833_100311877_100316099_100316187	0.075	0.495	-0.42	-1.0700006809843298e+16	5.949713712162625e-17	1
U2AF2	chr3_+_152268947_152269092_152299405_152300367_152414941_152415109	0.675	1.0	-0.3249999999999999	-21.66666666666673	0.0293616143784968	1
U2AF2	chr3_+_161242508_161242653_161246336_161246448_161247258_161247330	0.815	0.985	-0.17	-3062447746611937.0	2.0787939094532787e-16	1
U2AF2	chr3_+_182884753_182884898_182885951_182886010_182887586_182887713	0.385	0.905	-0.52	-25.99999999999998	0.0244733129085089	1
U2AF2	chr3_-_65364853_65364946_65375745_65375945_65379261_65379554	0.575	0.03	0.5449999999999999	108.99999999999991	0.0058403845161957	1
U2AF2	chr3_-_78646148_78646190_78647629_78647655_78651732_78651929	0.135	0.5349999999999999	-0.3999999999999999	-39.99999999999986	0.0159121798240516	1
U2AF2	chr3_-_180985926_180985996_180986943_180987022_180988023_180988096	0.905	0.755	0.15	14.99999999999999	0.0423786092698928	1
U2AF2	chr4_+_1802914_1803064_1803692_1803836_1804330_1804520	0.3349999999999999	0.055	0.2799999999999999	27.9999999999999	0.0227267609876359	1
U2AF2	chr4_+_118703935_118704051_118705611_118705821_118709998_118710246	0.735	1.0	-0.265	-17.666666666666654	0.0359966699566903	1
U2AF2	chr4_+_165327721_165327764_165333340_165333625_165337789_165337937	0.54	1.0	-0.4599999999999999	-45.99999999999996	0.0138373807418705	1
U2AF2	chr4_-_82358758_82358820_82359471_82359639_82373446_82373486	0.785	0.975	-0.1899999999999999	-18.99999999999998	0.0334754167131482	1
U2AF2	chr4_-_106193609_106193770_106194718_106194754_106212750_106212835	0.16	0.775	-0.615	-24.599999999999977	0.0258646121004572	1
U2AF2	chr4_-_184618889_184619317_184624739_184624952_184625538_184625737	0.18	0.44	-0.26	-12.99999999999999	0.0488745039443948	1
U2AF2	chr4_-_185678796_185678822_185690562_185690611_185775227_185775366	0.645	0.8049999999999999	-0.1599999999999999	-15.99999999999999	0.0397370486110816	1
U2AF2	chr4_-_185690562_185690611_185734099_185734154_185775227_185775366	0.205	0.005	0.2	20.00000000000001	0.0318045025123527	1
U2AF2	chr5_+_73887603_73887679_73892052_73892230_73893197_73893288	0.855	0.98	-0.125	-24.99999999999998	0.0254512226959836	1
U2AF2	chr5_+_73894440_73894575_73897962_73898093_73901184_73901284	0.85	1.0	-0.15	-14.99999999999999	0.0423786092698928	1
U2AF2	chr5_+_80670097_80670309_80672244_80672360_80672741_80672858	0.825	1.0	-0.175	-34.99999999999998	0.0181841893512968	1
U2AF2	chr5_+_87374163_87374320_87374840_87374916_87376393_87376565	0.795	1.0	-0.2049999999999999	-13.666666666666652	0.0464990680568713	1
U2AF2	chr5_+_139314675_139314736_139315697_139315738_139316076_139316188	0.3399999999999999	0.98	-0.64	-12.8	0.049635100682103	1
U2AF2	chr5_+_148425522_148425701_148427213_148427722_148433424_148433524	0.94	0.3349999999999999	0.605	13.444444444444446	0.0472648492902132	1
U2AF2	chr5_-_1322877_1322911_1323787_1323869_1324763_1324813	0.805	1.0	-0.1949999999999999	-38.99999999999996	0.0163200079376202	1
U2AF2	chr5_-_39381454_39381616_39382618_39383271_39388305_39388367	0.875	1.0	-0.125	-24.99999999999998	0.0254512226959836	1
U2AF2	chr5_-_62390876_62390982_62392171_62392234_62392926_62392990	0.79	0.965	-0.175	-34.99999999999998	0.0181841893512968	1
U2AF2	chr5_-_109334722_109337356_109344190_109344311_109344705_109344819	0.87	1.0	-0.13	-12.99999999999999	0.0488745039443948	1
U2AF2	chr6_+_17507169_17507312_17507641_17507726_17513849_17513954	0.475	0.93	-0.4549999999999999	-12.999999999999975	0.0488745039443948	1
U2AF2	chr6_+_30170501_30170616_30170976_30171008_30171832_30172689	0.325	0.835	-0.51	-17.0	0.0374051184825533	1
U2AF2	chr6_+_30640377_30640422_30640535_30640603_30642176_30642247	0.26	0.585	-0.3249999999999999	-64.99999999999957	0.0097933777398015	1
U2AF2	chr6_+_42879933_42879951_42880861_42880966_42883451_42883614	0.755	0.95	-0.1949999999999999	-38.99999999999953	0.0163200079376204	1
U2AF2	chr6_+_44247101_44247195_44248630_44248776_44249377_44249583	0.865	0.995	-0.13	-12.99999999999999	0.0488745039443948	1
U2AF2	chr6_+_57047313_57047396_57050774_57050854_57052686_57052968	0.54	0.845	-0.3049999999999999	-61.00000000000063	0.0104354549526174	1
U2AF2	chr6_+_158580940_158580995_158583954_158584044_158585304_158585425	0.62	0.98	-0.36	-35.999999999999964	0.0176793363466065	1
U2AF2	chr6_+_167911284_167911489_167913403_167913423_167914168_167914313	0.49	0.135	0.355	23.666666666666643	0.0268834357406259	1
U2AF2	chr6_+_167946707_167946901_167947853_167947944_167948293_167948478	0.44	0.71	-0.2699999999999999	-26.99999999999998	0.0235677377406828	1
U2AF2	chr6_-_4996222_4996420_4998716_4998841_4999809_4999904	0.675	1.0	-0.3249999999999999	-13.000000000000018	0.0488745039443947	1
U2AF2	chr6_-_11000087_11000164_11005372_11005559_11010746_11010809	0.5249999999999999	0.8500000000000001	-0.3250000000000002	-64.99999999999996	0.0097933777398015	1
U2AF2	chr6_-_34878339_34878720_34879967_34880063_34880289_34880348	0.58	1.0	-0.42	-41.999999999999964	0.0151547503511435	1
U2AF2	chr6_-_42211781_42211917_42214120_42214192_42214280_42214344	0.65	0.955	-0.305	-61.00000000000063	0.0104354549526174	1
U2AF2	chr6_-_56466078_56466195_56468982_56468999_56469883_56469956	0.71	0.98	-0.27	-26.99999999999998	0.0235677377406828	1
U2AF2	chr6_-_130870077_130870126_130870328_130870381_130876674_130876775	0.86	0.475	0.385	25.666666666666693	0.0247908289781249	1
U2AF2	chr6_-_130870077_130870126_130876674_130876775_130878104_130878214	0.92	0.135	0.785	31.399999999999974	0.020267664804179	1
U2AF2	chr6_-_136261301_136261477_136267029_136267175_136268162_136268273	0.325	0.79	-0.465	-13.285714285714294	0.0478274328945331	1
U2AF2	chr6_-_136268162_136268339_136269141_136269303_136269437_136269520	0.21	0.075	0.135	26.99999999999998	0.0235677377406828	1
U2AF2	chr7_+_74716894_74716950_74718879_74718941_74728786_74728896	0.185	0.56	-0.375	-75.00000000000077	0.0084877606769998	1
U2AF2	chr7_+_92387975_92388041_92389971_92390116_92391166_92391344	0.275	0.925	-0.65	-32.50000000000006	0.0195821224851167	1
U2AF2	chr7_+_100881285_100881413_100881659_100881805_100882053_100882241	0.655	1.0	-0.345	-22.99999999999998	0.0276616991333239	1
U2AF2	chr7_+_131443481_131443702_131445774_131445903_131463217_131463364	0.885	0.99	-0.1049999999999999	-20.99999999999998	0.0302923443767363	1
U2AF2	chr7_+_143267617_143267733_143268091_143268184_143268788_143268943	0.845	1.0	-0.155	-30.99999999999998	0.0205290029554955	1
U2AF2	chr7_-_24804315_24804437_24806776_24806902_24809807_24809951	0.75	0.59	0.16	15.99999999999999	0.0397370486110816	1
U2AF2	chr7_-_76093297_76093354_76093570_76093709_76099440_76099514	0.79	0.025	0.765	13.909090909090908	0.0456914316079828	1
U2AF2	chr7_-_76093297_76093401_76093570_76093709_76099440_76099514	0.61	0.015	0.595	39.66666666666663	0.0160458392326205	1
U2AF2	chr7_-_100112798_100112917_100113349_100113405_100113616_100113769	0.505	1.0	-0.495	-98.99999999999991	0.0064302840623084	1
U2AF2	chr7_-_141006169_141006535_141010419_141010660_141014911_141014949	0.62	0.875	-0.255	-16.999999999999986	0.0374051184825533	1
U2AF2	chr8_+_17280375_17280443_17284473_17284616_17286347_17286427	0.81	0.98	-0.1699999999999999	-16.99999999999989	0.0374051184825535	1
U2AF2	chr8_-_61637969_61638003_61638322_61638360_61642888_61642920	0.5700000000000001	0.71	-0.1399999999999999	-13.99999999999999	0.0453957419997208	1
U2AF2	chr8_-_61643386_61643433_61643945_61644001_61644600_61644632	0.485	0.755	-0.27	-26.99999999999998	0.0235677377406828	1
U2AF2	chr8_-_85217386_85217502_85219236_85219360_85220306_85220339	0.16	0.025	0.135	27.000000000000053	0.0235677377406827	1
U2AF2	chr8_-_85217386_85217502_85219323_85219363_85220306_85220339	0.48	0.155	0.3249999999999999	21.666666666666643	0.0293616143784969	1
U2AF2	chr8_-_140668289_140668424_140669727_140669735_140674298_140674404	0.435	0.01	0.425	28.333333333333307	0.0224596104484001	1
U2AF2	chr8_-_143916177_143922395_143922504_143925884_143926784_143926882	0.875	0.27	0.605	17.2857142857143	0.0367882390512382	1
U2AF2	chr9_+_114245866_114245910_114250615_114250668_114252593_114252646	0.485	0.93	-0.4449999999999999	-29.666666666666583	0.0214509715685221	1
U2AF2	chr9_-_5929044_5929159_5933751_5933881_5944871_5944960	0.2249999999999999	0.0	0.2249999999999999	14.999999999999998	0.0423786092698928	1
U2AF2	chr9_-_33998787_33998864_34017050_34017189_34048825_34048868	0.715	0.585	0.13	12.99999999999999	0.0488745039443948	1
U2AF2	chr9_-_83665030_83665145_83666350_83666433_83669185_83669291	0.26	0.87	-0.61	-30.49999999999997	0.0208653049698373	1
U2AF2	chr9_-_128266287_128266325_128267194_128267259_128267458_128267517	0.6599999999999999	0.04	0.6199999999999999	20.66666666666668	0.0307801755244465	1
U2AF2	chr9_-_131630236_131630324_131638635_131638791_131643239_131643391	0.875	1.0	-0.125	-24.99999999999998	0.0254512226959836	1
U2AF2	chr9_-_132261356_132264985_132269403_132269489_132269615_132269702	0.14	0.275	-0.135	-27.000000000000053	0.0235677377406827	1
U2AF2	chrX_+_30724101_30724181_30727466_30727552_30728732_30729170	0.42	0.6799999999999999	-0.2599999999999999	-6623813739426803.0	9.611075996570394e-17	1
U2AF2	chrX_+_51898114_51898193_51898285_51898327_51898581_51898643	0.675	1.0	-0.3249999999999999	-21.66666666666673	0.0293616143784968	1
U2AF2	chrX_+_154764927_154764966_154765444_154765530_154765907_154765998	0.795	1.0	-0.2049999999999999	-13.666666666666652	0.0464990680568713	1
U2AF2	chrX_-_20193487_20193593_20194189_20194268_20195065_20195145	0.865	0.995	-0.13	-12.99999999999999	0.0488745039443948	1
U2AF2	chrX_-_23733172_23733217_23734341_23734367_23735919_23736016	0.0	0.35	-0.35	-17.500000000000007	0.0363387547020395	1
U2AF2	chrX_-_30830331_30831575_30834051_30834152_30842966_30843049	0.5900000000000001	0.955	-0.3649999999999999	-24.3333333333334	0.0261477429567588	1
U2AF2	chrX_-_120544114_120544203_120544481_120544643_120545444_120545517	0.885	1.0	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
PCBP1	chr1_+_155304690_155304889_155310064_155310205_155312255_155312279	0.595	0.755	-0.16	-15.99999999999999	0.0397370486110816	1
PCBP1	chr1_+_155308985_155309076_155309789_155309965_155310043_155310205	0.505	0.38	0.125	24.99999999999998	0.0254512226959836	1
PCBP1	chr1_+_156381347_156381513_156381806_156381943_156382068_156382201	0.69	0.905	-0.215	-14.333333333333377	0.0443434788714418	1
PCBP1	chr1_-_18875382_18875503_18876315_18876467_18877208_18877255	0.81	0.955	-0.145	-28.99999999999998	0.0219437112320219	1
PCBP1	chr12_+_53295525_53295639_53295839_53296275_53297850_53297924	0.56	0.895	-0.3349999999999999	-13.400000000000018	0.0474210366698978	1
PCBP1	chr12_+_56158684_56158711_56159587_56159622_56159975_56160148	0.25	0.375	-0.125	-24.99999999999998	0.0254512226959836	1
PCBP1	chr12_+_56234824_56234986_56235157_56235326_56235560_56235700	0.84	0.975	-0.135	-26.99999999999998	0.0235677377406828	1
PCBP1	chr12_-_124326191_124326370_124327409_124327633_124330845_124330898	0.645	0.84	-0.1949999999999999	-38.99999999999996	0.0163200079376202	1
PCBP1	chr14_+_23636747_23636772_23638827_23639004_23639179_23639233	0.79	0.975	-0.1849999999999999	-36.99999999999996	0.0172017522108663	1
PCBP1	chr14_+_105466426_105466578_105466707_105466742_105469467_105469498	0.47	0.89	-0.42	-14.000000000000002	0.0453957419997208	1
PCBP1	chr14_-_23561512_23561635_23561962_23562066_23562288_23562406	0.7	0.92	-0.2199999999999999	-22.000000000000107	0.0289173578055532	1
PCBP1	chr14_-_23566339_23566419_23566562_23566686_23567111_23567315	0.285	0.9	-0.615	-122.99999999999852	0.0051756564751666	1
PCBP1	chr16_-_4821380_4821453_4821547_4821597_4822875_4822931	0.605	0.8899999999999999	-0.2849999999999999	-56.999999999999936	0.011167622280602	1
PCBP1	chr17_+_4892149_4892234_4892402_4892512_4892656_4892768	0.245	0.975	-0.73	-18.249999999999982	0.0348484263148065	1
PCBP1	chr17_+_16439327_16439414_16439528_16439703_16440185_16440253	0.525	0.38	0.145	28.99999999999998	0.0219437112320219	1
PCBP1	chr17_+_38720659_38720747_38721878_38722227_38722678_38722768	0.47	1.0	-0.53	-17.666666666666654	0.0359966699566903	1
PCBP1	chr17_+_41819255_41819399_41819530_41820023_41820269_41820461	0.155	1.0	-0.845	-33.80000000000005	0.018829411872635	1
PCBP1	chr17_+_78202721_78202751_78204828_78205738_78205946_78206050	0.035	0.165	-0.13	-12.99999999999999	0.0488745039443948	1
PCBP1	chr17_-_43532930_43532939_43533187_43533330_43533859_43533982	0.15	0.56	-0.41	-40.999999999999964	0.0155242336366264	1
PCBP1	chr18_-_79904141_79904183_79919184_79919400_79943329_79943462	0.5349999999999999	0.7050000000000001	-0.1700000000000001	-16.99999999999999	0.0374051184825533	1
PCBP1	chr2_+_191400382_191400468_191400749_191400835_191402632_191402718	0.525	0.895	-0.37	-36.999999999999964	0.0172017522108663	1
PCBP1	chr2_+_191400382_191400468_191402632_191402718_191408115_191408189	0.3	0.1	0.1999999999999999	19.999999999999982	0.0318045025123527	1
PCBP1	chr2_-_55577315_55577356_55578247_55578342_55579679_55579781	0.54	0.305	0.235	15.66666666666671	0.0405802531145147	1
PCBP1	chr2_-_88123020_88124582_88126176_88126348_88127951_88128041	0.43	0.815	-0.3849999999999999	-76.9999999999995	0.0082673244765412	1
PCBP1	chr2_-_215371909_215372015_215372109_215372300_215373322_215373411	0.565	0.78	-0.215	-42.99999999999949	0.0148024428207739	1
PCBP1	chr20_-_2835314_2835709_2836039_2836314_2838232_2838366	0.585	0.855	-0.27	-27.00000000000012	0.0235677377406827	1
PCBP1	chr22_-_38750225_38750320_38750898_38751035_38751210_38751283	0.8200000000000001	0.97	-0.1499999999999999	-14.9999999999999	0.042378609269893	1
PCBP1	chr22_-_50625363_50625464_50625579_50625681_50625936_50626063	0.695	1.0	-0.305	-60.99999999999996	0.0104354549526175	1
PCBP1	chr3_-_187725499_187725629_187726731_187726898_187728360_187728544	0.755	0.935	-0.18	-18.00000000000008	0.0353314457762691	1
PCBP1	chr3_-_197149755_197149796_197161640_197161738_197194425_197194589	0.635	0.355	0.28	27.99999999999998	0.0227267609876358	1
PCBP1	chr6_+_31933867_31933965_31935923_31936061_31937319_31937459	0.33	0.13	0.2	20.00000000000004	0.0318045025123526	1
PCBP1	chr8_-_61643386_61643433_61643945_61644001_61644600_61644632	0.935	0.775	0.16	16.00000000000007	0.0397370486110814	1
PCBP1	chrX_-_53625157_53625258_53625786_53626034_53627410_53627515	0.29	0.51	-0.22	-21.999999999999982	0.0289173578055534	1
SRSF1	chr1_+_43736263_43736380_43792102_43792149_43814891_43814933	0.545	0.855	-0.3099999999999999	-30.999999999999968	0.0205290029554955	1
SRSF1	chr1_+_45568147_45568177_45568485_45568684_45568927_45568999	0.83	0.945	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
SRSF1	chr1_+_48231545_48231625_48231946_48232151_48232367_48232502	0.7050000000000001	0.93	-0.2249999999999998	-44.99999999999996	0.0141447780006301	1
SRSF1	chr1_+_75732860_75732922_75733528_75733628_75734791_75734869	0.715	0.98	-0.265	-52.99999999999996	0.0120102687406743	1
SRSF1	chr1_+_155304690_155304889_155308854_155308965_155310064_155310205	0.0	0.4649999999999999	-0.4649999999999999	-93.00000000000044	0.0068451100933247	1
SRSF1	chr1_+_155717006_155717128_155721517_155721618_155725382_155725411	0.77	0.975	-0.2049999999999999	-13.666666666666652	0.0464990680568713	1
SRSF1	chr1_+_171588379_171588505_171591152_171591204_171591587_171592223	0.195	0.645	-0.45	-14.999999999999986	0.0423786092698928	1
SRSF1	chr1_+_207767013_207767195_207767607_207767823_207770321_207770362	0.825	0.035	0.7899999999999999	15.800000000000004	0.0402387189346371	1
SRSF1	chr1_-_28208342_28208413_28209972_28210066_28210571_28210637	0.86	0.985	-0.125	-24.99999999999998	0.0254512226959836	1
SRSF1	chr1_-_30974651_30974802_30980062_30980163_30981312_30981405	0.86	0.99	-0.13	-12.99999999999999	0.0488745039443948	1
SRSF1	chr1_-_74724711_74724834_74730382_74730420_74732956_74733018	0.42	0.1	0.3199999999999999	8152386140832987.0	7.808999247213447e-17	1
SRSF1	chr1_-_151408694_151408828_151411625_151411771_151412296_151412396	0.875	1.0	-0.125	-24.99999999999998	0.0254512226959836	1
SRSF1	chr1_-_155680416_155680456_155688071_155688201_155688659_155688686	0.08	0.905	-0.8250000000000001	-54.99999999999995	0.0115736297334441	1
SRSF1	chr1_-_248855728_248855946_248856288_248856422_248856514_248856562	0.8200000000000001	0.925	-0.1049999999999999	-20.99999999999998	0.0302923443767363	1
SRSF1	chr10_+_78037194_78037304_78040204_78040225_78040615_78040696	0.185	0.39	-0.205	-40.999999999999964	0.0155242336366264	1
SRSF1	chr10_-_42594595_42594699_42614282_42614358_42631929_42632024	0.47	0.225	0.2449999999999999	49.00000000000023	0.012990436976749	1
SRSF1	chr11_+_14771937_14771987_14786437_14786685_14789106_14789242	0.83	1.0	-0.17	-16.99999999999999	0.0374051184825533	1
SRSF1	chr11_+_43414590_43414776_43436164_43436334_43443325_43443584	0.665	0.975	-0.3099999999999999	-30.999999999999968	0.0205290029554955	1
SRSF1	chr11_-_46681293_46681379_46682051_46682182_46688173_46688260	0.755	0.965	-0.21	-3783023686991217.0	1.6828331647955112e-16	1
SRSF1	chr11_-_69671749_69671819_69673216_69673321_69675190_69675247	0.855	1.0	-0.145	-28.99999999999998	0.0219437112320219	1
SRSF1	chr11_-_117820859_117820895_117822406_117822480_117822679_117822717	0.6950000000000001	0.995	-0.2999999999999999	-15.000000000000028	0.0423786092698927	1
SRSF1	chr12_+_42374956_42375074_42384940_42384996_42387456_42387522	0.7050000000000001	0.605	0.1	1801439850948199.2	3.5339496460705724e-16	1
SRSF1	chr12_+_51053812_51053860_51055835_51056021_51056144_51056221	0.84	0.965	-0.125	-24.99999999999998	0.0254512226959836	1
SRSF1	chr12_+_57718993_57719182_57720099_57720263_57720406_57720518	0.29	0.56	-0.2700000000000001	-27.000000000000128	0.0235677377406827	1
SRSF1	chr12_-_7102004_7102087_7108251_7108479_7109110_7109128	0.5800000000000001	1.0	-0.4199999999999999	-21.00000000000004	0.0302923443767362	1
SRSF1	chr12_-_57289009_57289040_57292572_57292667_57295399_57295507	0.6	0.87	-0.27	-13.49999999999999	0.047071053322876	1
SRSF1	chr12_-_89491936_89492115_89497171_89497342_89525120_89525204	0.32	0.595	-0.2749999999999999	-18.33333333333332	0.0346903384679523	1
SRSF1	chr12_-_132861467_132861634_132869619_132869798_132870724_132870783	0.31	0.855	-0.5449999999999999	-15.57142857142858	0.0408277724536629	1
